id,price,accommodates,host_total_listings_count,bedrooms,calculated_host_listings_count,host_is_superhost,neighbour
44473613,20,1,5,1,2,f,Lewisham
4479779,20,5,5,2,5,f,Lewisham
17764993,20,1,6,1,6,f,Waltham Forest
21027519,20,1,6,1,6,f,Haringey
21027782,20,1,6,1,6,f,Haringey
21028024,20,1,6,1,6,f,Haringey
27879015,20,2,6,1,5,f,Tower Hamlets
33931826,20,1,6,1,3,f,Redbridge
34830551,20,1,6,1,4,t,Lewisham
45348309,20,1,6,1,6,f,Southwark
19859548,20,1,7,1,6,f,Southwark
31578923,20,2,7,1,7,f,Westminster
31579644,20,2,7,1,7,f,Westminster
31703818,20,2,7,1,7,f,Westminster
31705435,20,2,7,1,7,f,Westminster
35923663,20,1,7,1,8,f,Camden
37076581,20,2,7,1,7,f,Tower Hamlets
37077611,20,1,7,1,7,f,Tower Hamlets
37077949,20,2,7,1,7,f,Tower Hamlets
38730284,20,1,7,1,7,t,Havering
39840858,20,1,7,1,7,f,Lambeth
44086359,20,1,7,1,6,f,Southwark
44426868,20,2,7,1,2,f,Brent
44544004,20,2,7,1,2,f,Brent
45347102,20,1,7,1,7,t,Havering
45347341,20,1,7,1,7,t,Havering
45840396,20,2,7,1,7,f,Westminster
45842360,20,2,7,1,7,f,Westminster
45842884,20,2,7,1,7,f,Westminster
46616379,20,2,7,1,2,f,Greenwich
21994890,20,1,8,1,12,t,Tower Hamlets
24099855,20,1,8,1,7,f,Havering
31941583,20,1,8,1,8,f,Hammersmith and Fulham
32397748,20,1,8,1,8,f,Camden
32561103,20,1,8,1,8,f,Camden
34662820,20,1,8,1,8,f,Hammersmith and Fulham
39931326,20,1,8,1,5,f,Bexley
40757191,20,1,8,1,8,f,Greenwich
44963371,20,2,8,1,8,f,Tower Hamlets
20264430,20,2,9,1,2,f,Hounslow
46112930,20,1,9,1,10,f,Brent
45538031,20,1,9,5,9,f,Hackney
45538897,20,1,9,5,9,f,Hackney
46365705,20,1,9,5,9,f,Hackney
767270,21,1,1,1,1,t,Bromley
4718914,21,1,1,1,1,f,Hackney
5722930,21,1,1,1,1,t,Haringey
5800944,21,2,1,1,1,f,Bromley
6652062,21,2,1,1,1,f,Tower Hamlets
6955622,21,2,1,1,1,f,Bromley
7831919,21,2,1,1,1,f,Southwark
7833305,21,2,1,1,1,f,Haringey
7845606,21,1,1,1,1,f,Bromley
8643513,21,2,1,1,1,f,Haringey
8711503,21,1,1,1,1,f,Enfield
9135112,21,1,1,1,1,f,Haringey
9499223,21,1,1,1,1,f,Islington
9783219,21,2,1,1,1,f,Waltham Forest
9862610,21,1,1,1,1,f,Lewisham
9910736,21,2,1,1,1,f,Southwark
10053899,21,2,1,1,1,f,Lambeth
10474236,21,1,1,1,1,f,Islington
10558941,21,2,1,1,1,f,Enfield
11377628,21,1,1,1,1,f,Lambeth
11710958,21,2,1,1,1,f,Hackney
11931758,21,2,1,1,1,f,Haringey
12903259,21,1,1,1,1,f,Sutton
12942564,21,1,1,1,1,f,Waltham Forest
13121745,21,1,1,1,1,f,Ealing
13133119,21,2,1,1,1,f,Bromley
13526521,21,2,1,1,1,f,Brent
13851199,21,2,1,1,1,f,Southwark
14024404,21,1,1,1,1,f,Southwark
14134140,21,2,1,1,1,f,Barnet
14404065,21,1,1,1,1,f,Bexley
14989298,21,1,1,1,1,f,Bromley
15021693,21,2,1,1,1,f,Hackney
15267103,21,1,1,1,1,f,Croydon
15357231,21,2,1,1,1,f,Greenwich
15522590,21,2,1,1,1,f,Croydon
15870575,21,1,1,1,1,t,Redbridge
16083554,21,1,1,1,1,f,Brent
16426493,21,1,1,1,1,f,Hounslow
16683564,21,1,1,1,1,f,Hackney
17604809,21,2,1,1,1,f,Hackney
17874393,21,1,1,1,1,f,Lewisham
18031844,21,1,1,1,1,t,Bromley
18687287,21,2,1,1,1,f,Wandsworth
18700166,21,2,1,1,1,f,Brent
18895275,21,2,1,1,1,f,Hammersmith and Fulham
18970041,21,1,1,1,1,f,Sutton
19216082,21,1,1,1,1,f,Tower Hamlets
19569694,21,2,1,1,1,f,Brent
19710102,21,2,1,1,1,f,Waltham Forest
20050548,21,2,1,1,1,f,Croydon
20391939,21,1,1,1,1,f,Ealing
20515941,21,1,1,1,1,f,Wandsworth
20551416,21,2,1,1,1,f,Southwark
20846456,21,1,1,1,1,f,Tower Hamlets
21078160,21,1,1,1,1,f,Wandsworth
21102667,21,2,1,1,1,f,Wandsworth
21211840,21,2,1,1,1,t,Hammersmith and Fulham
22184112,21,2,1,1,1,t,Waltham Forest
22514330,21,2,1,1,1,f,Lewisham
23346780,21,1,1,1,1,f,Barnet
23375726,21,1,1,1,1,f,Croydon
23493876,21,2,1,1,1,f,Lambeth
23581625,21,1,1,1,1,f,Southwark
23638068,21,1,1,1,1,f,Ealing
23715293,21,1,1,1,3,t,Kingston upon Thames
23817361,21,1,1,1,1,f,Islington
23959296,21,1,1,1,1,f,Southwark
25096256,21,3,1,1,2,f,Lambeth
25501235,21,2,1,1,1,f,Hackney
26445828,21,2,1,1,1,t,Barking and Dagenham
27275729,21,1,1,1,1,f,Brent
27287808,21,2,1,1,1,t,Barking and Dagenham
28736804,21,1,1,1,2,f,Hounslow
28765253,21,2,1,1,2,f,Croydon
28825831,21,2,1,1,1,f,Bexley
29353040,21,2,1,1,1,f,Haringey
30279388,21,2,1,1,1,f,Merton
30464061,21,1,1,1,1,f,Tower Hamlets
30808904,21,2,1,1,1,f,Tower Hamlets
30929054,21,1,1,1,1,t,Greenwich
31343728,21,2,1,1,1,f,Tower Hamlets
31447613,21,1,1,1,1,f,Southwark
32194859,21,1,1,1,1,f,Richmond upon Thames
32361588,21,1,1,1,1,f,Hillingdon
32383796,21,2,1,1,1,f,Hillingdon
32455142,21,1,1,1,1,f,Tower Hamlets
32902983,21,2,1,1,1,f,Lambeth
32999974,21,1,1,1,1,f,Hackney
33519732,21,1,1,1,1,f,Ealing
35642600,21,1,1,1,1,f,Lewisham
35667876,21,2,1,1,1,f,Croydon
35788271,21,2,1,1,1,f,Haringey
35990636,21,2,1,1,1,t,Hackney
36133818,21,3,1,1,2,f,Greenwich
36176508,21,1,1,1,1,f,Barnet
36698171,21,3,1,1,2,f,Greenwich
37898922,21,2,1,1,1,f,Hounslow
38228951,21,1,1,1,1,f,Haringey
38781697,21,2,1,1,4,t,Lambeth
38781711,21,2,1,1,4,t,Lambeth
40228416,21,1,1,1,2,f,Newham
41376823,21,2,1,1,1,f,Brent
41473120,21,2,1,1,1,f,Newham
41667230,21,1,1,1,3,f,Lewisham
41884289,21,1,1,1,3,f,Lewisham
43053320,21,1,1,1,3,t,Lewisham
43345146,21,1,1,1,1,f,Merton
44093311,21,2,1,1,1,f,Lambeth
44111686,21,2,1,1,2,f,Brent
44783428,21,1,1,1,1,f,Bexley
47019989,21,2,1,1,2,t,Southwark
21075739,21,2,1,2,1,f,Brent
30530264,21,4,1,2,1,f,Ealing
19861623,21,1,1,3,1,f,Merton
1509446,21,1,2,1,2,t,Lambeth
3111049,21,2,2,1,1,f,Greenwich
11675419,21,1,2,1,2,t,Lewisham
11865526,21,1,2,1,3,f,Merton
12015909,21,2,2,1,2,f,Lewisham
13310173,21,2,2,1,1,f,Lambeth
13339882,21,2,2,1,1,f,Southwark
14241375,21,1,2,1,2,f,Lewisham
14687685,21,1,2,1,2,t,Greenwich
15877012,21,1,2,1,1,t,Greenwich
18167054,21,2,2,1,2,f,Lewisham
18882815,21,2,2,1,2,f,Newham
19108810,21,1,2,1,1,f,Hackney
19418508,21,1,2,1,2,f,Tower Hamlets
20424674,21,1,2,1,2,f,Redbridge
22017099,21,1,2,1,2,f,Waltham Forest
22560927,21,2,2,1,2,f,Hammersmith and Fulham
22978575,21,1,2,1,1,f,Southwark
23538032,21,1,2,1,2,t,Sutton
23909582,21,1,2,1,2,f,Wandsworth
25047548,21,1,2,1,2,f,Hounslow
25338034,21,1,2,1,3,f,Newham
25990523,21,1,2,1,2,f,Barnet
26104999,21,1,2,1,2,f,Harrow
27460596,21,2,2,1,2,f,Greenwich
27833488,21,1,2,1,1,t,Hounslow
28598697,21,1,2,1,2,f,Newham
29473454,21,1,2,1,2,t,Greenwich
31070555,21,1,2,1,1,f,Waltham Forest
31173236,21,1,2,1,2,f,Enfield
36360312,21,1,2,1,2,f,Ealing
38111541,21,1,2,1,1,t,Enfield
40174841,21,1,2,1,2,f,Ealing
41112794,21,1,2,1,2,t,Wandsworth
41249521,21,1,2,1,2,f,Greenwich
41731961,21,2,2,1,1,f,Southwark
42435148,21,1,2,1,2,t,Hounslow
42473936,21,2,2,1,2,f,Southwark
44698071,21,1,2,1,4,f,Hounslow
44912811,21,1,2,1,2,f,Tower Hamlets
45111750,21,2,2,1,2,f,Barking and Dagenham
46763992,21,2,2,1,2,f,Wandsworth
46884998,21,2,2,1,2,f,Tower Hamlets
497196,21,2,3,1,3,f,Waltham Forest
1144570,21,2,3,1,3,f,Lewisham
2868232,21,2,3,1,3,f,Tower Hamlets
5795944,21,2,3,1,3,f,Lambeth
15716086,21,1,3,1,2,f,Tower Hamlets
15965217,21,3,3,1,2,f,Enfield
16997192,21,1,3,1,3,f,Haringey
17007912,21,2,3,1,4,f,Greenwich
17187889,21,1,3,1,3,f,Lewisham
17859972,21,2,3,1,3,f,Greenwich
22013522,21,1,3,1,2,f,Croydon
22387033,21,1,3,1,3,t,Camden
22866304,21,1,3,1,2,f,Hammersmith and Fulham
23473968,21,2,3,1,3,f,Lewisham
23745705,21,3,3,1,3,f,Sutton
29510241,21,1,3,1,2,f,Harrow
30118622,21,1,3,1,3,f,Brent
30899618,21,2,3,1,1,f,Haringey
32954839,21,2,3,1,1,f,Lewisham
35455636,21,1,3,1,2,t,Barking and Dagenham
36311355,21,1,3,1,3,f,Westminster
36966314,21,2,3,1,2,f,Tower Hamlets
46269258,21,1,3,1,2,f,Lambeth
15072178,21,2,4,1,4,t,Enfield
16214459,21,1,4,1,4,f,Merton
19353307,21,1,4,1,1,f,Islington
23838906,21,1,4,1,4,f,Southwark
24020480,21,1,4,1,4,f,Southwark
24805788,21,1,4,1,2,t,Brent
24892593,21,1,4,1,4,f,Greenwich
26658744,21,2,4,1,4,f,Waltham Forest
28020005,21,2,4,1,4,t,Brent
29392703,21,2,4,1,1,f,Lewisham
29846772,21,2,4,1,3,f,Croydon
33388608,21,1,4,1,3,f,Croydon
34563355,21,1,4,1,4,f,Hammersmith and Fulham
35179443,21,1,4,1,4,f,Hounslow
40408655,21,2,4,1,5,f,Camden
44951146,21,1,4,1,3,f,Newham
25956800,21,1,5,1,5,f,Greenwich
26803459,21,1,5,1,5,f,Greenwich
29900900,21,1,5,1,5,f,Hackney
33035922,21,1,5,1,5,f,Enfield
34429165,21,1,5,1,5,f,Hackney
41792092,21,8,5,1,6,f,Southwark
45313358,21,1,5,1,7,f,Camden
45478993,21,1,5,1,7,f,Camden
46865883,21,1,5,1,7,f,Camden
40635738,21,2,6,1,4,t,Redbridge
20726447,21,2,8,1,7,f,Havering
26683026,21,2,8,1,7,f,Havering
34662899,21,1,8,1,8,f,Hammersmith and Fulham
39218992,21,1,8,1,8,f,Hammersmith and Fulham
42499236,21,1,8,1,5,f,Greenwich
44625173,21,1,8,1,9,f,Lewisham
44072902,21,1,9,1,10,f,Brent
44697935,21,1,9,1,10,f,Brent
44843463,21,2,9,1,3,f,Tower Hamlets
46614347,21,2,9,1,3,f,Tower Hamlets
389862,22,1,1,1,1,t,Camden
512853,22,1,1,1,1,f,Merton
927739,22,1,1,1,1,f,Hackney
2803155,22,2,1,1,1,f,Islington
4164179,22,2,1,1,1,f,Hackney
4208072,22,1,1,1,1,t,Southwark
4290315,22,1,1,1,1,t,Enfield
4329361,22,1,1,1,1,f,Kingston upon Thames
4437934,22,2,1,1,1,f,Tower Hamlets
4496512,22,1,1,1,1,f,Tower Hamlets
4764259,22,1,1,1,1,f,Haringey
4877173,22,1,1,1,1,f,Greenwich
5904533,22,2,1,1,1,f,Islington
6435928,22,2,1,1,1,f,Brent
6445574,22,2,1,1,1,f,Southwark
6457331,22,2,1,1,1,f,Islington
6890952,22,2,1,1,1,f,Hackney
7398453,22,2,1,1,1,f,Greenwich
7498666,22,2,1,1,1,f,Croydon
7830352,22,1,1,1,1,f,Hammersmith and Fulham
9125364,22,1,1,1,1,f,Tower Hamlets
9131965,22,2,1,1,1,f,Enfield
9459279,22,1,1,1,1,f,Southwark
9611476,22,2,1,1,1,f,Haringey
9773320,22,1,1,1,1,f,Lambeth
9864040,22,1,1,1,1,f,Lambeth
9905039,22,1,1,1,1,f,Southwark
10050647,22,1,1,1,1,f,Hounslow
10878517,22,1,1,1,2,f,Haringey
11009946,22,1,1,1,2,f,Haringey
11175296,22,1,1,1,1,f,Newham
11186852,22,2,1,1,3,t,Tower Hamlets
11606785,22,2,1,1,1,f,Tower Hamlets
11984964,22,2,1,1,1,f,Brent
12036067,22,2,1,1,1,f,Lewisham
12087712,22,1,1,1,1,f,Merton
12121625,22,2,1,1,1,t,Barking and Dagenham
12204993,22,1,1,1,1,t,Bromley
12817782,22,1,1,1,1,f,Hackney
13470863,22,1,1,1,1,f,Hackney
13475013,22,2,1,1,1,f,Islington
13508761,22,2,1,1,1,f,Tower Hamlets
13692162,22,2,1,1,1,f,Haringey
13726598,22,1,1,1,1,f,Tower Hamlets
13895732,22,1,1,1,1,f,Hammersmith and Fulham
14050731,22,2,1,1,1,f,Tower Hamlets
14331423,22,2,1,1,1,f,Lewisham
15174400,22,2,1,1,1,f,Hackney
15176099,22,2,1,1,1,f,Haringey
15310855,22,1,1,1,1,f,Bromley
15370786,22,1,1,1,1,f,Lambeth
15839202,22,2,1,1,1,f,Waltham Forest
15873266,22,1,1,1,1,f,Barnet
16438506,22,1,1,1,1,f,Barnet
16461460,22,1,1,1,1,f,Newham
16574790,22,2,1,1,1,f,Newham
16676464,22,1,1,1,2,f,Tower Hamlets
16803323,22,4,1,1,1,f,Redbridge
16897911,22,1,1,1,1,f,Greenwich
16983981,22,2,1,1,1,f,Brent
17218240,22,1,1,1,1,f,Bromley
17663517,22,1,1,1,1,f,Lewisham
17701466,22,2,1,1,1,f,Ealing
18027847,22,2,1,1,1,f,Ealing
18083244,22,2,1,1,1,f,Lambeth
18208697,22,1,1,1,1,f,Islington
18912740,22,1,1,1,1,f,Hackney
19128242,22,1,1,1,1,f,Hackney
19238362,22,1,1,1,1,f,Islington
19278085,22,2,1,1,1,f,Haringey
19361301,22,2,1,1,1,f,Wandsworth
19361398,22,2,1,1,1,f,Lambeth
19478862,22,2,1,1,1,f,Wandsworth
19629632,22,1,1,1,1,f,Southwark
19631245,22,1,1,1,1,f,Hackney
19668662,22,2,1,1,1,f,Richmond upon Thames
19712330,22,1,1,1,1,f,Haringey
19942549,22,1,1,1,1,f,Haringey
20011993,22,1,1,1,1,f,Southwark
20026860,22,1,1,1,1,f,Tower Hamlets
20261066,22,1,1,1,1,f,Croydon
20434453,22,2,1,1,1,f,Croydon
20609789,22,1,1,1,1,f,Redbridge
20618276,22,2,1,1,1,f,Southwark
20854356,22,2,1,1,1,f,Haringey
20870759,22,2,1,1,1,f,Bromley
21079719,22,1,1,1,1,f,Kingston upon Thames
21109608,22,1,1,1,1,f,Ealing
21124940,22,2,1,1,1,f,Hackney
21175119,22,2,1,1,1,f,Ealing
21231464,22,2,1,1,1,f,Havering
21253119,22,1,1,1,1,f,Barking and Dagenham
21401982,22,2,1,1,1,f,Tower Hamlets
21595150,22,2,1,1,1,f,Southwark
21723227,22,2,1,1,1,f,Lewisham
21775517,22,2,1,1,1,f,Lewisham
22072094,22,4,1,1,1,f,Barking and Dagenham
22433855,22,1,1,1,1,f,Greenwich
22982900,22,1,1,1,1,f,Islington
23089710,22,1,1,1,1,f,Southwark
23127882,22,2,1,1,1,f,Southwark
23396142,22,2,1,1,1,f,Southwark
23567700,22,1,1,1,1,f,Newham
23693545,22,2,1,1,1,f,Wandsworth
23721842,22,1,1,1,1,t,Bexley
23769721,22,2,1,1,1,f,Southwark
23784808,22,1,1,1,1,f,Tower Hamlets
23851113,22,1,1,1,1,t,Tower Hamlets
24115645,22,2,1,1,1,f,Southwark
24234920,22,1,1,1,2,t,Harrow
24619012,22,1,1,1,1,f,Islington
25012636,22,2,1,1,1,t,Croydon
25777501,22,2,1,1,1,f,Islington
27277324,22,2,1,1,1,f,Hounslow
27461718,22,2,1,1,1,t,Croydon
27561639,22,2,1,1,1,f,Havering
28513406,22,2,1,1,1,f,Enfield
28750633,22,1,1,1,1,f,Croydon
29791311,22,1,1,1,2,f,Redbridge
29871740,22,1,1,1,1,f,Lewisham
30280355,22,1,1,1,1,f,Islington
30394669,22,1,1,1,1,f,Islington
30553320,22,2,1,1,1,f,Lewisham
31322762,22,2,1,1,1,f,Haringey
31351090,22,2,1,1,1,f,Southwark
31485920,22,1,1,1,3,t,Lewisham
31555781,22,2,1,1,1,f,Waltham Forest
31703650,22,2,1,1,2,f,Hackney
32099579,22,1,1,1,1,t,Bromley
32436603,22,2,1,1,2,f,Wandsworth
32690905,22,2,1,1,1,t,Lewisham
33115184,22,2,1,1,1,t,Tower Hamlets
33137428,22,1,1,1,1,f,Kingston upon Thames
33464330,22,1,1,1,1,f,Southwark
34322342,22,1,1,1,1,f,Waltham Forest
34527812,22,1,1,1,1,f,Waltham Forest
35193237,22,1,1,1,1,f,Hillingdon
35307760,22,1,1,1,1,f,Redbridge
35322099,22,1,1,1,1,f,Haringey
36132037,22,1,1,1,1,f,Merton
36266050,22,1,1,1,1,f,Wandsworth
36398122,22,2,1,1,1,f,Greenwich
36776748,22,2,1,1,2,f,Brent
36902082,22,1,1,1,1,t,Tower Hamlets
37107525,22,2,1,1,1,f,Lewisham
37289608,22,2,1,1,1,f,Tower Hamlets
37582195,22,2,1,1,1,f,Haringey
38489707,22,1,1,1,1,f,Wandsworth
38573730,22,1,1,1,1,f,Greenwich
40156573,22,1,1,1,2,f,Newham
40264527,22,1,1,1,4,t,Brent
41403685,22,2,1,1,1,f,Lewisham
41434610,22,2,1,1,1,f,Greenwich
43719586,22,1,1,1,1,f,Hackney
43845591,22,1,1,1,1,f,Waltham Forest
44336542,22,1,1,1,1,f,Lewisham
45006625,22,1,1,1,4,f,Wandsworth
45453373,22,1,1,1,1,f,Hammersmith and Fulham
45538989,22,1,1,1,1,f,Haringey
45654169,22,1,1,1,1,f,Harrow
45697179,22,2,1,1,1,f,Newham
45935747,22,1,1,1,1,f,Waltham Forest
46842074,22,1,1,1,2,t,Lewisham
47022716,22,2,1,1,1,f,Southwark
14906358,22,4,1,2,1,f,Lewisham
22957912,22,2,1,2,1,f,Lewisham
34459363,22,6,1,2,1,f,Kensington and Chelsea
19976993,22,3,1,3,1,f,Bromley
4420585,22,1,1,4,1,f,Tower Hamlets
512882,22,1,2,1,2,f,Enfield
880100,22,1,2,1,2,t,Ealing
1875937,22,3,2,1,2,t,Harrow
2191456,22,2,2,1,1,f,Southwark
3267020,22,2,2,1,1,f,Newham
4924518,22,1,2,1,2,t,Haringey
5609553,22,1,2,1,2,t,Brent
6027695,22,2,2,1,2,f,Croydon
7021304,22,1,2,1,2,f,Islington
7157891,22,1,2,1,1,f,Greenwich
7332769,22,3,2,1,2,f,Croydon
7547166,22,1,2,1,2,t,Redbridge
7547993,22,4,2,1,2,f,Lambeth
9196630,22,1,2,1,1,f,Merton
13042277,22,1,2,1,2,f,Havering
13070950,22,3,2,1,2,f,Lewisham
14594849,22,1,2,1,2,f,Croydon
15144605,22,2,2,1,2,t,Brent
15369832,22,2,2,1,1,f,Waltham Forest
15506112,22,1,2,1,2,f,Barnet
15987028,22,1,2,1,2,f,Barnet
16091571,22,1,2,1,2,f,Newham
16553848,22,2,2,1,2,t,Kingston upon Thames
16668404,22,1,2,1,1,t,Kingston upon Thames
16973278,22,2,2,1,2,t,Ealing
17652610,22,1,2,1,2,f,Barking and Dagenham
18883938,22,1,2,1,2,f,Southwark
19083335,22,1,2,1,2,f,Lambeth
19097912,22,1,2,1,2,f,Hackney
19113377,22,1,2,1,2,f,Barking and Dagenham
19767050,22,2,2,1,2,f,Hillingdon
20159886,22,2,2,1,2,f,Southwark
20199476,22,2,2,1,3,f,Southwark
20452263,22,1,2,1,2,f,Barnet
20969584,22,1,2,1,2,f,Waltham Forest
21241891,22,1,2,1,2,f,Wandsworth
21273660,22,2,2,1,2,f,Brent
21317512,22,1,2,1,2,f,Lewisham
22285715,22,2,2,1,2,t,Havering
22471102,22,1,2,1,2,f,Greenwich
22721830,22,1,2,1,2,f,Haringey
22871677,22,1,2,1,2,t,Havering
23767402,22,1,2,1,2,t,Croydon
23826701,22,1,2,1,2,f,Newham
24040346,22,1,2,1,2,f,Lambeth
25558277,22,2,2,1,2,f,Lambeth
25769287,22,2,2,1,1,f,Barking and Dagenham
26459566,22,2,2,1,2,t,Merton
26597582,22,2,2,1,2,t,Merton
27024852,22,1,2,1,2,f,Croydon
27054712,22,1,2,1,2,t,Lewisham
27134610,22,1,2,1,2,f,Lewisham
27554625,22,2,2,1,2,f,Croydon
29179944,22,1,2,1,2,f,Waltham Forest
29447388,22,1,2,1,2,f,Ealing
29673965,22,1,2,1,2,f,Newham
29749882,22,2,2,1,2,f,Lewisham
30120100,22,1,2,1,2,f,Kingston upon Thames
32031939,22,2,2,1,2,f,Croydon
32485298,22,1,2,1,2,f,Islington
32887675,22,1,2,1,3,t,Islington
33007239,22,1,2,1,2,f,Greenwich
33818118,22,2,2,1,2,f,Croydon
34014994,22,1,2,1,1,t,Greenwich
34718153,22,3,2,1,3,f,Westminster
34831172,22,2,2,1,1,f,Tower Hamlets
35347624,22,2,2,1,1,f,Lewisham
36445850,22,2,2,1,2,t,Brent
36749442,22,1,2,1,2,f,Barking and Dagenham
36749567,22,1,2,1,2,f,Barking and Dagenham
37953574,22,2,2,1,2,f,Wandsworth
38808756,22,1,2,1,2,t,Southwark
38846289,22,1,2,1,2,f,Hackney
39004490,22,3,2,1,2,t,Lambeth
39543849,22,2,2,1,2,f,Hounslow
39716541,22,2,2,1,3,f,Richmond upon Thames
40201040,22,1,2,1,2,f,Brent
40201955,22,1,2,1,2,t,Haringey
40225045,22,2,2,1,2,f,Tower Hamlets
40738703,22,1,2,1,3,f,Tower Hamlets
40840759,22,1,2,1,2,f,Brent
41293028,22,1,2,1,2,t,Brent
42501285,22,1,2,1,2,t,Waltham Forest
43139161,22,2,2,1,1,f,Merton
43459718,22,2,2,1,2,f,Barking and Dagenham
44180189,22,1,2,1,2,f,Southwark
46637766,22,2,2,1,11,f,Harrow
46638445,22,2,2,1,11,f,Barnet
46742132,22,1,2,1,7,f,Westminster
46808991,22,2,2,1,11,f,Barnet
46813168,22,2,2,1,11,f,Harrow
46813727,22,2,2,1,11,f,Harrow
46869699,22,2,2,1,11,f,Barnet
46871276,22,2,2,1,11,f,Barnet
46896076,22,2,2,1,11,f,Barnet
46942328,22,2,2,1,11,f,Barnet
46958333,22,2,2,1,11,f,Barnet
46958717,22,2,2,1,11,f,Harrow
31206251,22,1,2,2,2,t,Haringey
46875473,22,2,2,2,2,f,Wandsworth
4194614,22,2,3,1,2,f,Redbridge
7787338,22,1,3,1,2,f,Southwark
8081111,22,1,3,1,1,t,Lambeth
10112506,22,1,3,1,3,t,Barnet
11052403,22,2,3,1,3,f,Bexley
11871353,22,1,3,1,2,f,Tower Hamlets
13098162,22,1,3,1,1,f,Tower Hamlets
14230859,22,1,3,1,3,f,Barnet
14508065,22,2,3,1,2,f,Hackney
16050747,22,1,3,1,3,f,Islington
16077348,22,2,3,1,3,f,Redbridge
18412141,22,1,3,1,3,t,Hammersmith and Fulham
18488785,22,1,3,1,2,f,Havering
19004703,22,2,3,1,3,f,Waltham Forest
20256465,22,2,3,1,3,f,Haringey
21438138,22,1,3,1,3,f,Hillingdon
21543204,22,1,3,1,1,t,Tower Hamlets
22523960,22,1,3,1,3,f,Newham
22749283,22,1,3,1,2,t,Redbridge
22827327,22,1,3,1,2,t,Redbridge
22841948,22,1,3,1,2,f,Lewisham
25427458,22,1,3,1,2,f,Tower Hamlets
26797035,22,1,3,1,2,f,Tower Hamlets
28748712,22,1,3,1,2,f,Lewisham
31279230,22,1,3,1,3,f,Lambeth
31941509,22,1,3,1,3,f,Greenwich
32443454,22,1,3,1,2,f,Hillingdon
32687304,22,2,3,1,2,f,Lewisham
34473237,22,1,3,1,3,t,Croydon
35667091,22,2,3,1,2,f,Waltham Forest
36060009,22,2,3,1,1,f,Waltham Forest
37152257,22,1,3,1,3,t,Brent
37416909,22,2,3,1,1,t,Bexley
38080482,22,2,3,1,3,f,Bromley
38191697,22,2,3,1,3,f,Bromley
39189697,22,2,3,1,2,f,Croydon
39709261,22,2,3,1,2,f,Croydon
41504299,22,2,3,1,4,t,Newham
42226571,22,2,3,1,2,f,Lambeth
44095915,22,2,3,1,3,f,Tower Hamlets
44142961,22,2,3,1,3,f,Tower Hamlets
45314663,22,2,3,1,3,f,Barking and Dagenham
45591655,22,2,3,1,3,f,Barking and Dagenham
46807736,22,1,3,1,2,f,Croydon
18726147,22,1,3,2,3,f,Lewisham
29257291,22,3,3,2,3,t,Barnet
29257387,22,2,3,2,3,t,Barnet
13215726,22,3,4,1,4,t,Newham
13332198,22,1,4,1,4,f,Tower Hamlets
13611122,22,1,4,1,4,t,Brent
14479220,22,1,4,1,3,t,Greenwich
14599966,22,2,4,1,4,f,Lambeth
16169512,22,1,4,1,2,f,Tower Hamlets
19899204,22,1,4,1,3,f,Tower Hamlets
20429068,22,2,4,1,5,f,Newham
20478045,22,1,4,1,4,t,Newham
20616149,22,1,4,1,5,f,Newham
21719580,22,2,4,1,3,f,Newham
22592567,22,1,4,1,4,f,Wandsworth
28409903,22,3,4,1,3,f,Croydon
34663126,22,1,4,1,4,f,Camden
35775624,22,1,4,1,4,f,Hounslow
37970230,22,1,4,1,4,f,Hammersmith and Fulham
39352104,22,1,4,1,4,f,Hounslow
39884553,22,2,4,1,4,f,Newham
39912215,22,2,4,1,4,f,Newham
40522660,22,2,4,1,4,f,Newham
40523252,22,2,4,1,4,f,Newham
44587631,22,1,4,1,3,f,Newham
45027628,22,2,4,1,2,f,Tower Hamlets
45094305,22,1,4,1,2,f,Greenwich
8067452,22,1,4,2,3,f,Lambeth
3580365,22,1,5,1,3,f,Hounslow
16915683,22,2,5,1,3,f,Newham
19983480,22,2,5,1,5,f,Hackney
19989730,22,2,5,1,5,f,Tower Hamlets
20980019,22,2,5,1,4,t,Greenwich
23340414,22,1,5,1,2,t,Haringey
23643419,22,2,5,1,5,f,Tower Hamlets
32996269,22,1,5,1,5,f,Enfield
34407507,22,1,5,1,6,f,Enfield
35121780,22,1,5,1,6,f,Enfield
35284076,22,1,5,1,6,f,Enfield
35457445,22,1,5,1,6,f,Enfield
35979451,22,2,5,1,6,f,Newham
36310508,22,1,5,1,6,f,Enfield
39531187,22,2,5,1,5,f,Islington
39682697,22,1,5,1,5,f,Ealing
40561822,22,2,5,1,4,f,Hillingdon
41090671,22,2,5,1,6,f,Waltham Forest
45803285,22,1,5,1,3,f,Hillingdon
537305,22,2,6,1,4,f,Brent
21008504,22,1,6,1,3,f,Greenwich
26114831,22,2,6,1,4,f,Waltham Forest
40360291,22,2,6,1,3,f,Southwark
41742358,22,2,6,1,6,f,Enfield
42257962,22,2,6,1,6,f,Enfield
42950585,22,1,6,1,7,f,Kensington and Chelsea
43946066,22,1,6,1,5,f,Greenwich
45282267,22,1,6,1,5,f,Greenwich
38125979,22,1,7,1,7,f,Croydon
38537068,22,1,7,1,6,f,Greenwich
40179642,22,4,7,1,5,t,Greenwich
40179859,22,2,7,1,5,t,Greenwich
25068958,22,2,8,1,6,f,Newham
34298716,22,2,8,1,1,f,Tower Hamlets
